99,Tyler Cavanaugh,PF,24.0,UTA,11.0,39.0,5.0,0.414,0.5,0.2,8.5,13.6,11.1,3.4,0.0,0.0,8.4,13.0,0.0,0.0,0.0,0.0,0.026,0.0,-5.3,-3.1,-8.4,-0.1,cavanty01
100,Tyson Chandler,C,36.0,TOT,55.0,875.0,11.2,0.63,0.01,0.879,11.1,25.3,18.3,5.3,1.1,2.2,23.4,8.5,0.0,0.9,1.2,2.1,0.114,0.0,-2.9,0.8,-2.1,0.0,chandty01
101,Wilson Chandler,PF-SF,31.0,TOT,51.0,1177.0,8.5,0.537,0.579,0.092,4.4,14.6,9.7,9.1,1.0,1.4,13.9,11.8,0.0,0.5,1.0,1.5,0.062,0.0,-2.3,-0.5,-2.8,-0.2,chandwi01
102,Joe Chealey,PG,23.0,CHO,1.0,8.0,2.0,0.333,0.0,0.0,0.0,0.0,0.0,17.7,0.0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,-0.08,0.0,-8.5,-6.0,-14.6,0.0,chealjo01
103,Chris Chiozza,PG,23.0,HOU,7.0,33.0,7.0,0.375,0.625,0.0,3.3,10.3,6.7,16.1,1.5,2.6,11.1,11.8,0.0,0.0,0.0,0.0,0.023,0.0,-2.7,1.4,-1.3,0.0,chiozch01
104,Marquese Chriss,PF,21.0,TOT,43.0,499.0,9.2,0.455,0.4,0.25,8.6,23.6,15.8,6.5,1.7,1.9,15.3,20.6,0.0,-0.6,0.4,-0.2,-0.023,0.0,-5.7,-1.9,-7.5,-0.7,chrisma01
105,Gary Clark,PF,24.0,HOU,51.0,641.0,9.2,0.48,0.914,0.046,4.1,16.2,10.0,3.8,1.5,3.5,4.3,10.9,0.0,0.3,0.7,1.0,0.071,0.0,-1.1,0.4,-0.7,0.2,clarkga01
106,Ian Clark,SG,27.0,NOP,60.0,973.0,8.3,0.502,0.527,0.097,1.4,8.0,4.7,12.9,1.1,0.7,12.7,19.3,0.0,-0.4,0.3,-0.1,-0.003,0.0,-3.3,-1.8,-5.1,-0.8,clarkia01
107,Jordan Clarkson,SG,26.0,CLE,81.0,2214.0,16.8,0.539,0.377,0.163,3.9,9.9,6.8,15.6,1.3,0.5,9.6,27.6,0.0,1.9,-0.1,1.8,0.039,0.0,2.1,-2.6,-0.5,0.8,clarkjo01
108,John Collins,PF,21.0,ATL,61.0,1829.0,21.8,0.627,0.19,0.32,12.3,22.1,17.1,11.0,0.6,1.8,11.2,23.7,0.0,5.0,1.0,6.0,0.158,0.0,2.8,-1.9,0.9,1.3,collijo01
109,Zach Collins,C,21.0,POR,77.0,1356.0,13.5,0.562,0.303,0.315,8.8,16.5,12.7,7.1,0.9,3.9,14.5,16.6,0.0,1.4,1.5,2.9,0.104,0.0,-1.5,0.3,-1.2,0.3,colliza01
110,Darren Collison,PG,31.0,IND,76.0,2143.0,16.7,0.574,0.294,0.288,1.9,9.9,6.0,29.9,2.5,0.4,14.4,17.7,0.0,3.9,2.9,6.8,0.153,0.0,0.8,1.0,1.8,2.1,collida01
